Exercício: 2020
Período: 3o. quadrimestre
Escopo: Estados/DF
Anexo 05 - Demonstrativo da Disponibilidade de Caixa e dos Restos a Pagar
Tabela: Disponibilidade de Caixa
Instituição;Cod.IBGE;UF;PODER;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado da Bahia;29;BA;Executivo;14873064;"De Exercícios Anteriores (b)";"Receitas de Impostos e de Transferência de Impostos - Educação";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";3996512,85
Governo do Estado da Bahia;29;BA;Executivo;14873064;"De Exercícios Anteriores (b)";"Transferências do FUNDEB";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";101099,58
Governo do Estado da Bahia;29;BA;Executivo;14873064;"De Exercícios Anteriores (b)";"Outros Recursos Vinculados à Educação";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";469397,58
Governo do Estado da Bahia;29;BA;Executivo;14873064;"De Exercícios Anteriores (b)";"Receitas de Impostos e de Transferência de Impostos - Saúde";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";451384,83
Governo do Estado da Bahia;29;BA;Executivo;14873064;"De Exercícios Anteriores (b)";"Outros Recursos Vinculados à Saúde";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";725724,77
Governo do Estado da Bahia;29;BA;Executivo;14873064;"De Exercícios Anteriores (b)";"Recursos de Operações de Crédito (exceto vinculados à Educação e à Saúde)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";40228,25
Governo do Estado da Bahia;29;BA;Executivo;14873064;"De Exercícios Anteriores (b)";"Outros Recursos Vinculados";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";1534788,04
Governo do Estado da Bahia;29;BA;Executivo;14873064;"De Exercícios Anteriores (b)";"TOTAL (III) = (I + II)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";23243185,21
Governo do Estado da Bahia;29;BA;Executivo;14873064;"Do Exercício (c)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";213529342,68
Governo do Estado da Bahia;29;BA;Executivo;14873064;"Do Exercício (c)";"Recursos Ordinários";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";213117053,52
Governo do Estado da Bahia;29;BA;Executivo;14873064;"Do Exercício (c)";"Outros Recursos não Vinculados";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";412289,16
Governo do Estado da Bahia;29;BA;Executivo;14873064;"Do Exercício (c)";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";207445615,1
Governo do Estado da Bahia;29;BA;Executivo;14873064;"Do Exercício (c)";"Receitas de Impostos e de Transferência de Impostos - Educação";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";18255742,31
Governo do Estado da Bahia;29;BA;Executivo;14873064;"Do Exercício (c)";"Transferências do FUNDEB";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";32088565,8
Governo do Estado da Bahia;29;BA;Executivo;14873064;"Do Exercício (c)";"Outros Recursos Vinculados à Educação";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";1097252,1
Governo do Estado da Bahia;29;BA;Executivo;14873064;"Do Exercício (c)";"Receitas de Impostos e de Transferência de Impostos - Saúde";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";90500246,06
Governo do Estado da Bahia;29;BA;Executivo;14873064;"Do Exercício (c)";"Outros Recursos Vinculados à Saúde";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";2661237,92
Governo do Estado da Bahia;29;BA;Executivo;14873064;"Do Exercício (c)";"Recursos Vinculados à Assistência Social";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";4080,75
Governo do Estado da Bahia;29;BA;Executivo;14873064;"Do Exercício (c)";"Recursos Vinculados ao RPPS - Plano Previdenciário";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";138976,85
Governo do Estado da Bahia;29;BA;Executivo;14873064;"Do Exercício (c)";"Recursos Vinculados ao RPPS - Plano Financeiro";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";14910333,09
Governo do Estado da Bahia;29;BA;Executivo;14873064;"Do Exercício (c)";"Recursos de Operações de Crédito (exceto vinculados à Educação e à Saúde)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";3354920,3
Governo do Estado da Bahia;29;BA;Executivo;14873064;"Do Exercício (c)";"Outros Recursos Vinculados";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";44434259,92
Governo do Estado da Bahia;29;BA;Executivo;14873064;"Do Exercício (c)";"TOTAL (III) = (I + II)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";420974957,78
Governo do Estado da Bahia;29;BA;Executivo;14873064;"Demais Obrigações Financeiras (e)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DemaisObrigacoesFinanceiras";35734138,05
Governo do Estado da Bahia;29;BA;Executivo;14873064;"Demais Obrigações Financeiras (e)";"Recursos Ordinários";"siconfi-cor_DemaisObrigacoesFinanceiras";32730840,02
Governo do Estado da Bahia;29;BA;Executivo;14873064;"Demais Obrigações Financeiras (e)";"Outros Recursos não Vinculados";"siconfi-cor_DemaisObrigacoesFinanceiras";3003298,03
Governo do Estado da Bahia;29;BA;Executivo;14873064;"Demais Obrigações Financeiras (e)";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_DemaisObrigacoesFinanceiras";389955387,5
Governo do Estado da Bahia;29;BA;Executivo;14873064;"Demais Obrigações Financeiras (e)";"Receitas de Impostos e de Transferência de Impostos - Educação";"siconfi-cor_DemaisObrigacoesFinanceiras";1022521,82
Governo do Estado da Bahia;29;BA;Executivo;14873064;"Demais Obrigações Financeiras (e)";"Transferências do FUNDEB";"siconfi-cor_DemaisObrigacoesFinanceiras";19736221,1
Governo do Estado da Bahia;29;BA;Executivo;14873064;"Demais Obrigações Financeiras (e)";"Outros Recursos Vinculados à Educação";"siconfi-cor_DemaisObrigacoesFinanceiras";324603,5
Governo do Estado da Bahia;29;BA;Executivo;14873064;"Demais Obrigações Financeiras (e)";"Receitas de Impostos e de Transferência de Impostos - Saúde";"siconfi-cor_DemaisObrigacoesFinanceiras";28030,19
Governo do Estado da Bahia;29;BA;Executivo;14873064;"Demais Obrigações Financeiras (e)";"Outros Recursos Vinculados à Saúde";"siconfi-cor_DemaisObrigacoesFinanceiras";14552,46
Governo do Estado da Bahia;29;BA;Executivo;14873064;"Demais Obrigações Financeiras (e)";"Recursos Vinculados à Assistência Social";"siconfi-cor_DemaisObrigacoesFinanceiras";1661,98
Governo do Estado da Bahia;29;BA;Executivo;14873064;"Demais Obrigações Financeiras (e)";"Recursos Vinculados ao RPPS - Plano Previdenciário";"siconfi-cor_DemaisObrigacoesFinanceiras";2017,03
Governo do Estado da Bahia;29;BA;Executivo;14873064;"Demais Obrigações Financeiras (e)";"Recursos Vinculados ao RPPS - Plano Financeiro";"siconfi-cor_DemaisObrigacoesFinanceiras";267030,16
Governo do Estado da Bahia;29;BA;Executivo;14873064;"Demais Obrigações Financeiras (e)";"Recursos de Operações de Crédito (exceto vinculados à Educação e à Saúde)";"siconfi-cor_DemaisObrigacoesFinanceiras";457179,2
Governo do Estado da Bahia;29;BA;Executivo;14873064;"Demais Obrigações Financeiras (e)";"Outros Recursos Vinculados";"siconfi-cor_DemaisObrigacoesFinanceiras";368101570,06
Governo do Estado da Bahia;29;BA;Executivo;14873064;"Demais Obrigações Financeiras (e)";"TOTAL (III) = (I + II)";"siconfi-cor_DemaisObrigacoesFinanceiras";425689525,55
Governo do Estado da Bahia;29;BA;Executivo;14873064;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";2543380821,23
Governo do Estado da Bahia;29;BA;Executivo;14873064;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Recursos Ordinários";"siconfi-cor_DisponibilidadeDeCaixaLiquida";2189658776,18
Governo do Estado da Bahia;29;BA;Executivo;14873064;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Outros Recursos não Vinculados";"siconfi-cor_DisponibilidadeDeCaixaLiquida";353722045,05
Governo do Estado da Bahia;29;BA;Executivo;14873064;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";2628129471,1
Governo do Estado da Bahia;29;BA;Executivo;14873064;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Receitas de Impostos e de Transferência de Impostos - Educação";"siconfi-cor_DisponibilidadeDeCaixaLiquida";78947800,15
Governo do Estado da Bahia;29;BA;Executivo;14873064;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Transferências do FUNDEB";"siconfi-cor_DisponibilidadeDeCaixaLiquida";62199030,35
Governo do Estado da Bahia;29;BA;Executivo;14873064;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Outros Recursos Vinculados à Educação";"siconfi-cor_DisponibilidadeDeCaixaLiquida";242929857,75
Governo do Estado da Bahia;29;BA;Executivo;14873064;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Receitas de Impostos e de Transferência de Impostos - Saúde";"siconfi-cor_DisponibilidadeDeCaixaLiquida";69318870,82
Governo do Estado da Bahia;29;BA;Executivo;14873064;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Outros Recursos Vinculados à Saúde";"siconfi-cor_DisponibilidadeDeCaixaLiquida";298916305,5
Governo do Estado da Bahia;29;BA;Executivo;14873064;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Recursos Vinculados à Assistência Social";"siconfi-cor_DisponibilidadeDeCaixaLiquida";11795773,5
Governo do Estado da Bahia;29;BA;Executivo;14873064;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Recursos Vinculados ao RPPS - Plano Previdenciário";"siconfi-cor_DisponibilidadeDeCaixaLiquida";1166243,68
Governo do Estado da Bahia;29;BA;Executivo;14873064;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Recursos Vinculados ao RPPS - Plano Financeiro";"siconfi-cor_DisponibilidadeDeCaixaLiquida";3450235,86
Governo do Estado da Bahia;29;BA;Executivo;14873064;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Recursos de Operações de Crédito (exceto vinculados à Educação e à Saúde)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";364456725,13
Governo do Estado da Bahia;29;BA;Executivo;14873064;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Recursos de Alienação de Bens/Ativos";"siconfi-cor_DisponibilidadeDeCaixaLiquida";13491208,02
Governo do Estado da Bahia;29;BA;Executivo;14873064;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Outros Recursos Vinculados";"siconfi-cor_DisponibilidadeDeCaixaLiquida";1481457420,34
Governo do Estado da Bahia;29;BA;Executivo;14873064;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";5171510292,33
Governo do Estado da Bahia;29;BA;Executivo;14873064;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (h)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";280000282,03
Governo do Estado da Bahia;29;BA;Executivo;14873064;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (h)";"Recursos Ordinários";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";275376400,19
Governo do Estado da Bahia;29;BA;Executivo;14873064;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (h)";"Outros Recursos não Vinculados";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";4623881,84
Governo do Estado da Bahia;29;BA;Executivo;14873064;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (h)";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";434508899,36
Governo do Estado da Bahia;29;BA;Executivo;14873064;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (h)";"Receitas de Impostos e de Transferência de Impostos - Educação";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";69869790,94
Governo do Estado da Bahia;29;BA;Executivo;14873064;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (h)";"Transferências do FUNDEB";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";53214479,49
Governo do Estado da Bahia;29;BA;Executivo;14873064;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (h)";"Outros Recursos Vinculados à Educação";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";7124124,25
Governo do Estado da Bahia;29;BA;Executivo;14873064;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (h)";"Receitas de Impostos e de Transferência de Impostos - Saúde";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";37128921,02
Governo do Estado da Bahia;29;BA;Executivo;14873064;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (h)";"Outros Recursos Vinculados à Saúde";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";52372667,9
Governo do Estado da Bahia;29;BA;Executivo;14873064;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (h)";"Recursos Vinculados à Assistência Social";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";21598,8
Governo do Estado da Bahia;29;BA;Executivo;14873064;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (h)";"Recursos de Operações de Crédito (exceto vinculados à Educação e à Saúde)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";125839585,47
Governo do Estado da Bahia;29;BA;Executivo;14873064;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (h)";"Outros Recursos Vinculados";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";88937731,49
Governo do Estado da Bahia;29;BA;Executivo;14873064;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (h)";"TOTAL (III) = (I + II)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";714509181,39
Governo do Estado da Bahia;29;BA;Executivo;14873064;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";2263380539,2
Governo do Estado da Bahia;29;BA;Executivo;14873064;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h)";"Recursos Ordinários";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";1914282375,99
Governo do Estado da Bahia;29;BA;Executivo;14873064;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h)";"Outros Recursos não Vinculados";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";349098163,21
Governo do Estado da Bahia;29;BA;Executivo;14873064;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h)";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";2193620571,74
Governo do Estado da Bahia;29;BA;Executivo;14873064;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h)";"Receitas de Impostos e de Transferência de Impostos - Educação";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";9078009,21
Governo do Estado da Bahia;29;BA;Executivo;14873064;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h)";"Transferências do FUNDEB";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";8984550,86
Governo do Estado da Bahia;29;BA;Executivo;14873064;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h)";"Outros Recursos Vinculados à Educação";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";235805733,5
Governo do Estado da Bahia;29;BA;Executivo;14873064;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h)";"Receitas de Impostos e de Transferência de Impostos - Saúde";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";32189949,8
Governo do Estado da Bahia;29;BA;Executivo;14873064;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h)";"Outros Recursos Vinculados à Saúde";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";246543637,6
Governo do Estado da Bahia;29;BA;Executivo;14873064;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h)";"Recursos Vinculados à Assistência Social";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";11774174,7
Governo do Estado da Bahia;29;BA;Executivo;14873064;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h)";"Recursos Vinculados ao RPPS - Plano Previdenciário";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";1166243,68
Governo do Estado da Bahia;29;BA;Executivo;14873064;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h)";"Recursos Vinculados ao RPPS - Plano Financeiro";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";3450235,86
Governo do Estado da Bahia;29;BA;Executivo;14873064;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h)";"Recursos de Operações de Crédito (exceto vinculados à Educação e à Saúde)";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";238617139,66
Governo do Estado da Bahia;29;BA;Executivo;14873064;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h)";"Recursos de Alienação de Bens/Ativos";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";13491208,02
Governo do Estado da Bahia;29;BA;Executivo;14873064;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h)";"Outros Recursos Vinculados";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";1392519688,85
Governo do Estado da Bahia;29;BA;Executivo;14873064;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h)";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";4457001110,94
Tribunal de Contas dos Municípios do Estado da Bahia;29;BA;Legislativo;14873064;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaBruta";7999157,02
Tribunal de Contas dos Municípios do Estado da Bahia;29;BA;Legislativo;14873064;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Recursos Ordinários";"siconfi-cor_DisponibilidadeDeCaixaBruta";7999157,02
Tribunal de Contas dos Municípios do Estado da Bahia;29;BA;Legislativo;14873064;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_DisponibilidadeDeCaixaBruta";448900,00
Tribunal de Contas dos Municípios do Estado da Bahia;29;BA;Legislativo;14873064;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Recursos de Alienação de Bens/Ativos";"siconfi-cor_DisponibilidadeDeCaixaBruta";448900,00
Tribunal de Contas dos Municípios do Estado da Bahia;29;BA;Legislativo;14873064;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaBruta";8448057,02
Tribunal de Contas dos Municípios do Estado da Bahia;29;BA;Legislativo;14873064;"Do Exercício (c)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";906174,43
Tribunal de Contas dos Municípios do Estado da Bahia;29;BA;Legislativo;14873064;"Do Exercício (c)";"Recursos Ordinários";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";906174,43
Tribunal de Contas dos Municípios do Estado da Bahia;29;BA;Legislativo;14873064;"Do Exercício (c)";"TOTAL (III) = (I + II)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";906174,43
Tribunal de Contas dos Municípios do Estado da Bahia;29;BA;Legislativo;14873064;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";7092982,59
Tribunal de Contas dos Municípios do Estado da Bahia;29;BA;Legislativo;14873064;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"Recursos Ordinários";"siconfi-cor_DisponibilidadeDeCaixaLiquida";7092982,59
Tribunal de Contas dos Municípios do Estado da Bahia;29;BA;Legislativo;14873064;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";448900,00
Tribunal de Contas dos Municípios do Estado da Bahia;29;BA;Legislativo;14873064;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"Recursos de Alienação de Bens/Ativos";"siconfi-cor_DisponibilidadeDeCaixaLiquida";448900,00
Tribunal de Contas dos Municípios do Estado da Bahia;29;BA;Legislativo;14873064;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";7541882,59
Tribunal de Contas dos Municípios do Estado da Bahia;29;BA;Legislativo;14873064;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";7092982,59
Tribunal de Contas dos Municípios do Estado da Bahia;29;BA;Legislativo;14873064;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"Recursos Ordinários";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";7092982,59
