Exercício: 2019
Período: 3o. quadrimestre
Escopo: Estados/DF
Anexo 05 - Demonstrativo da Disponibilidade de Caixa e dos Restos a Pagar
Tabela: Disponibilidade de Caixa
Instituição;Cod.IBGE;UF;PODER;População;Coluna;Conta;Identificador da Conta;Valor
Assembleia Legislativa do Estado da Bahia;29;BA;Legislativo;14812617;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";-8168960,33
Assembleia Legislativa do Estado da Bahia;29;BA;Legislativo;14812617;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"Recursos Ordinários";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";-8168960,33
Assembleia Legislativa do Estado da Bahia;29;BA;Legislativo;14812617;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";393708,34
Assembleia Legislativa do Estado da Bahia;29;BA;Legislativo;14812617;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"Recursos de Alienação de Bens/Ativos";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";307456,76
Assembleia Legislativa do Estado da Bahia;29;BA;Legislativo;14812617;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"Outros Recursos Vinculados";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";86251,58
Assembleia Legislativa do Estado da Bahia;29;BA;Legislativo;14812617;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";-7775251,99
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14812617;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaBruta";16253650,36
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14812617;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Recursos Ordinários";"siconfi-cor_DisponibilidadeDeCaixaBruta";16253650,36
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14812617;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_DisponibilidadeDeCaixaBruta";13540014,89
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14812617;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Recursos de Operações de Crédito";"siconfi-cor_DisponibilidadeDeCaixaBruta";6306,56
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14812617;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Recursos de Alienação de Bens/Ativos";"siconfi-cor_DisponibilidadeDeCaixaBruta";268300,00
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14812617;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Outros Recursos Vinculados";"siconfi-cor_DisponibilidadeDeCaixaBruta";13265408,33
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14812617;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaBruta";29793665,25
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14812617;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";16253650,36
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14812617;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"Recursos Ordinários";"siconfi-cor_DisponibilidadeDeCaixaLiquida";16253650,36
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14812617;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";13540014,89
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14812617;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"Recursos de Operações de Crédito";"siconfi-cor_DisponibilidadeDeCaixaLiquida";6306,56
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14812617;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"Recursos de Alienação de Bens/Ativos";"siconfi-cor_DisponibilidadeDeCaixaLiquida";268300,00
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14812617;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"Outros Recursos Vinculados";"siconfi-cor_DisponibilidadeDeCaixaLiquida";13265408,33
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14812617;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";29793665,25
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14812617;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";566689,1
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14812617;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"Recursos Ordinários";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";566689,1
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14812617;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"TOTAL (III) = (I + II)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";566689,1
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14812617;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";15686961,26
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14812617;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"Recursos Ordinários";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";15686961,26
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14812617;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";13540014,89
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14812617;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"Recursos de Operações de Crédito";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";6306,56
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14812617;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"Recursos de Alienação de Bens/Ativos";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";268300,00
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14812617;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"Outros Recursos Vinculados";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";13265408,33
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14812617;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";29226976,15
Governo do Estado da Bahia;29;BA;Executivo;14812617;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaBruta";732564413,92
Governo do Estado da Bahia;29;BA;Executivo;14812617;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Recursos Ordinários";"siconfi-cor_DisponibilidadeDeCaixaBruta";437227111,18
Governo do Estado da Bahia;29;BA;Executivo;14812617;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Outros Recursos não Vinculados";"siconfi-cor_DisponibilidadeDeCaixaBruta";295337302,74
Governo do Estado da Bahia;29;BA;Executivo;14812617;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_DisponibilidadeDeCaixaBruta";3091241319,55
Governo do Estado da Bahia;29;BA;Executivo;14812617;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Receitas de Impostos e de Transferência de Impostos - Educação";"siconfi-cor_DisponibilidadeDeCaixaBruta";104333629,05
Governo do Estado da Bahia;29;BA;Executivo;14812617;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Transferências do FUNDEB";"siconfi-cor_DisponibilidadeDeCaixaBruta";145223295,89
Governo do Estado da Bahia;29;BA;Executivo;14812617;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Outros Recursos Vinculados à Educação";"siconfi-cor_DisponibilidadeDeCaixaBruta";201627566,54
Governo do Estado da Bahia;29;BA;Executivo;14812617;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Receitas de Impostos e de Transferência de Impostos - Saúde";"siconfi-cor_DisponibilidadeDeCaixaBruta";198615830,6
Governo do Estado da Bahia;29;BA;Executivo;14812617;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Outros Recursos Vinculados à Saúde";"siconfi-cor_DisponibilidadeDeCaixaBruta";149638496,31
Governo do Estado da Bahia;29;BA;Executivo;14812617;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Recursos Vinculados à Assistência Social";"siconfi-cor_DisponibilidadeDeCaixaBruta";13670648,43
Governo do Estado da Bahia;29;BA;Executivo;14812617;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Recursos Vinculados ao RPPS - Plano Previdenciário";"siconfi-cor_DisponibilidadeDeCaixaBruta";2471304,77
Governo do Estado da Bahia;29;BA;Executivo;14812617;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Recursos Vinculados ao RPPS - Plano Financeiro";"siconfi-cor_DisponibilidadeDeCaixaBruta";92719764,88
Governo do Estado da Bahia;29;BA;Executivo;14812617;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Recursos de Operações de Crédito (exceto vinculados à Educação e à Saúde)";"siconfi-cor_DisponibilidadeDeCaixaBruta";362320337,77
Governo do Estado da Bahia;29;BA;Executivo;14812617;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Recursos de Alienação de Bens/Ativos";"siconfi-cor_DisponibilidadeDeCaixaBruta";13296259,01
Governo do Estado da Bahia;29;BA;Executivo;14812617;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Outros Recursos Vinculados";"siconfi-cor_DisponibilidadeDeCaixaBruta";1807324186,3
Governo do Estado da Bahia;29;BA;Executivo;14812617;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaBruta";3823805733,47
Governo do Estado da Bahia;29;BA;Executivo;14812617;"De Exercícios Anteriores (b)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";12506588,1
Governo do Estado da Bahia;29;BA;Executivo;14812617;"De Exercícios Anteriores (b)";"Recursos Ordinários";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";12475835,53
Governo do Estado da Bahia;29;BA;Executivo;14812617;"De Exercícios Anteriores (b)";"Outros Recursos não Vinculados";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";30752,57
Governo do Estado da Bahia;29;BA;Executivo;14812617;"De Exercícios Anteriores (b)";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";19300314,15
Governo do Estado da Bahia;29;BA;Executivo;14812617;"De Exercícios Anteriores (b)";"Receitas de Impostos e de Transferência de Impostos - Educação";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";3104169,28
Governo do Estado da Bahia;29;BA;Executivo;14812617;"De Exercícios Anteriores (b)";"Transferências do FUNDEB";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";253214,88
Governo do Estado da Bahia;29;BA;Executivo;14812617;"De Exercícios Anteriores (b)";"Outros Recursos Vinculados à Educação";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";900382,25
Governo do Estado da Bahia;29;BA;Executivo;14812617;"De Exercícios Anteriores (b)";"Receitas de Impostos e de Transferência de Impostos - Saúde";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";426477,59
Governo do Estado da Bahia;29;BA;Executivo;14812617;"De Exercícios Anteriores (b)";"Outros Recursos Vinculados à Saúde";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";684690,88
Governo do Estado da Bahia;29;BA;Executivo;14812617;"De Exercícios Anteriores (b)";"Recursos de Operações de Crédito (exceto vinculados à Educação e à Saúde)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";493442,68
Governo do Estado da Bahia;29;BA;Executivo;14812617;"De Exercícios Anteriores (b)";"Outros Recursos Vinculados";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";13437936,59
Governo do Estado da Bahia;29;BA;Executivo;14812617;"De Exercícios Anteriores (b)";"TOTAL (III) = (I + II)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";31806902,25
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Do Exercício (c)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";139812050,41
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Do Exercício (c)";"Recursos Ordinários";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";138486789,21
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Do Exercício (c)";"Outros Recursos não Vinculados";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";1325261,2
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Do Exercício (c)";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";286444954,01
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Do Exercício (c)";"Receitas de Impostos e de Transferência de Impostos - Educação";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";30780167,17
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Do Exercício (c)";"Transferências do FUNDEB";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";48384137,43
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Do Exercício (c)";"Outros Recursos Vinculados à Educação";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";383117,97
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Do Exercício (c)";"Receitas de Impostos e de Transferência de Impostos - Saúde";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";101249896,84
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Do Exercício (c)";"Outros Recursos Vinculados à Saúde";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";2973411,93
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Do Exercício (c)";"Recursos Vinculados à Assistência Social";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";66918,18
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Do Exercício (c)";"Recursos Vinculados ao RPPS - Plano Previdenciário";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";116290,09
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Do Exercício (c)";"Recursos Vinculados ao RPPS - Plano Financeiro";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";69231985,27
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Do Exercício (c)";"Recursos de Operações de Crédito (exceto vinculados à Educação e à Saúde)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";5938656,78
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Do Exercício (c)";"Recursos de Alienação de Bens/Ativos";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";191542,12
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Do Exercício (c)";"Outros Recursos Vinculados";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";27128830,23
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Do Exercício (c)";"TOTAL (III) = (I + II)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";426257004,42
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Demais Obrigações Financeiras (e)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DemaisObrigacoesFinanceiras";33817337,56
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Demais Obrigações Financeiras (e)";"Recursos Ordinários";"siconfi-cor_DemaisObrigacoesFinanceiras";32934154,92
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Demais Obrigações Financeiras (e)";"Outros Recursos não Vinculados";"siconfi-cor_DemaisObrigacoesFinanceiras";883182,64
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Demais Obrigações Financeiras (e)";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_DemaisObrigacoesFinanceiras";463744799,89
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Demais Obrigações Financeiras (e)";"Receitas de Impostos e de Transferência de Impostos - Educação";"siconfi-cor_DemaisObrigacoesFinanceiras";1022521,82
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Demais Obrigações Financeiras (e)";"Transferências do FUNDEB";"siconfi-cor_DemaisObrigacoesFinanceiras";56219658,55
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Demais Obrigações Financeiras (e)";"Outros Recursos Vinculados à Educação";"siconfi-cor_DemaisObrigacoesFinanceiras";324603,5
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Demais Obrigações Financeiras (e)";"Receitas de Impostos e de Transferência de Impostos - Saúde";"siconfi-cor_DemaisObrigacoesFinanceiras";157419,1
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Demais Obrigações Financeiras (e)";"Outros Recursos Vinculados à Saúde";"siconfi-cor_DemaisObrigacoesFinanceiras";243492,43
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Demais Obrigações Financeiras (e)";"Recursos Vinculados à Assistência Social";"siconfi-cor_DemaisObrigacoesFinanceiras";1661,98
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Demais Obrigações Financeiras (e)";"Recursos Vinculados ao RPPS - Plano Previdenciário";"siconfi-cor_DemaisObrigacoesFinanceiras";1669,59
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Demais Obrigações Financeiras (e)";"Recursos Vinculados ao RPPS - Plano Financeiro";"siconfi-cor_DemaisObrigacoesFinanceiras";9778788,11
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Demais Obrigações Financeiras (e)";"Recursos de Operações de Crédito (exceto vinculados à Educação e à Saúde)";"siconfi-cor_DemaisObrigacoesFinanceiras";457179,2
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Demais Obrigações Financeiras (e)";"Outros Recursos Vinculados";"siconfi-cor_DemaisObrigacoesFinanceiras";395537805,61
Governo do Estado da Bahia;29;BA;Executivo;14812617;"Demais Obrigações Financeiras (e)";"TOTAL (III) = (I + II)";"siconfi-cor_DemaisObrigacoesFinanceiras";497562137,45
Governo do Estado da Bahia;29;BA;Executivo;14812617;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";546428437,85
Governo do Estado da Bahia;29;BA;Executivo;14812617;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Recursos Ordinários";"siconfi-cor_DisponibilidadeDeCaixaLiquida";253330331,52
Governo do Estado da Bahia;29;BA;Executivo;14812617;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Outros Recursos não Vinculados";"siconfi-cor_DisponibilidadeDeCaixaLiquida";293098106,33
Governo do Estado da Bahia;29;BA;Executivo;14812617;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";2321751251,5
Governo do Estado da Bahia;29;BA;Executivo;14812617;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Receitas de Impostos e de Transferência de Impostos - Educação";"siconfi-cor_DisponibilidadeDeCaixaLiquida";69426770,78
Governo do Estado da Bahia;29;BA;Executivo;14812617;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Transferências do FUNDEB";"siconfi-cor_DisponibilidadeDeCaixaLiquida";40366285,03
Governo do Estado da Bahia;29;BA;Executivo;14812617;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Outros Recursos Vinculados à Educação";"siconfi-cor_DisponibilidadeDeCaixaLiquida";200019462,82
Governo do Estado da Bahia;29;BA;Executivo;14812617;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Receitas de Impostos e de Transferência de Impostos - Saúde";"siconfi-cor_DisponibilidadeDeCaixaLiquida";96782037,07
Governo do Estado da Bahia;29;BA;Executivo;14812617;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Outros Recursos Vinculados à Saúde";"siconfi-cor_DisponibilidadeDeCaixaLiquida";145736901,07
Governo do Estado da Bahia;29;BA;Executivo;14812617;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Recursos Vinculados à Assistência Social";"siconfi-cor_DisponibilidadeDeCaixaLiquida";13602068,27
Governo do Estado da Bahia;29;BA;Executivo;14812617;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Recursos Vinculados ao RPPS - Plano Previdenciário";"siconfi-cor_DisponibilidadeDeCaixaLiquida";2353345,09
Governo do Estado da Bahia;29;BA;Executivo;14812617;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Recursos Vinculados ao RPPS - Plano Financeiro";"siconfi-cor_DisponibilidadeDeCaixaLiquida";13708991,5
Governo do Estado da Bahia;29;BA;Executivo;14812617;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Recursos de Operações de Crédito (exceto vinculados à Educação e à Saúde)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";355431059,11
Governo do Estado da Bahia;29;BA;Executivo;14812617;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Recursos de Alienação de Bens/Ativos";"siconfi-cor_DisponibilidadeDeCaixaLiquida";13104716,89
Governo do Estado da Bahia;29;BA;Executivo;14812617;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Outros Recursos Vinculados";"siconfi-cor_DisponibilidadeDeCaixaLiquida";1371219613,87
